timestamp_iso,global_trial,block,trial_in_block,stimulus,center_dir,congruent,correct_key,resp_key,correct,rt_ms,stim_time_s,isi_s
2025-10-03T07:31:15.508,200,4,50,<<><<,>,0,slash,slash,1,399.88,0.2,1.397
2025-10-03T07:31:22.967,201,5,1,<<<<<,<,1,lshift,lshift,1,414.67,0.2,1.397
2025-10-03T07:31:24.700,202,5,2,>>>>>,>,1,slash,slash,1,316.55,0.2,1.209
2025-10-03T07:31:26.265,203,5,3,>>>>>,>,1,slash,slash,1,331.98,0.2,1.249
2025-10-03T07:31:28.015,204,5,4,<<<<<,<,1,lshift,lshift,1,384.13,0.2,1.298
2025-10-03T07:31:29.762,205,5,5,<<<<<,<,1,lshift,lshift,1,399.65,0.2,1.329
2025-10-03T07:31:31.727,206,5,6,>><>>,<,0,lshift,lshift,1,599.44,0.2,1.359
2025-10-03T07:31:33.526,207,5,7,<<<<<,<,1,lshift,lshift,1,449.29,0.2,1.353
2025-10-03T07:31:35.225,208,5,8,<<<<<,<,1,lshift,lshift,1,334.39,0.2,1.275
2025-10-03T07:31:36.789,209,5,9,<<<<<,<,1,lshift,lshift,1,283.33,0.2,1.232
2025-10-03T07:31:38.371,210,5,10,<<><<,>,0,slash,lshift,0,264.19,0.2,1.319
2025-10-03T07:31:40.020,211,5,11,>>>>>,>,1,slash,slash,1,399.16,0.2,1.218
2025-10-03T07:31:41.752,212,5,12,<<><<,>,0,slash,slash,1,414.74,0.2,1.346
2025-10-03T07:31:43.400,213,5,13,<<<<<,<,1,lshift,lshift,1,382.22,0.2,1.321
2025-10-03T07:31:45.082,214,5,14,>>>>>,>,1,slash,slash,1,348.63,0.2,1.323
2025-10-03T07:31:46.714,215,5,15,>><>>,<,0,lshift,slash,0,347.99,0.2,1.35
2025-10-03T07:31:48.546,216,5,16,<<><<,>,0,slash,slash,1,481.43,0.2,1.316
2025-10-03T07:31:50.310,217,5,17,>><>>,<,0,lshift,lshift,1,515.89,0.2,1.395
2025-10-03T07:31:51.959,218,5,18,<<<<<,<,1,lshift,lshift,1,381.29,0.2,1.391
2025-10-03T07:31:53.708,219,5,19,<<><<,>,0,slash,slash,1,466.95,0.2,1.395
2025-10-03T07:31:55.373,220,5,20,>>>>>,>,1,slash,slash,1,331.89,0.2,1.287
2025-10-03T07:31:57.105,221,5,21,>>>>>,>,1,slash,slash,1,347.57,0.2,1.306
2025-10-03T07:31:58.804,222,5,22,>>>>>,>,1,slash,slash,1,366.33,0.2,1.361
2025-10-03T07:32:00.520,223,5,23,<<><<,>,0,slash,slash,1,484.0,0.2,1.334
2025-10-03T07:32:02.235,224,5,24,>>>>>,>,1,slash,slash,1,317.51,0.2,1.323
2025-10-03T07:32:03.951,225,5,25,<<><<,>,0,slash,slash,1,467.75,0.2,1.347
2025-10-03T07:32:05.665,226,5,26,>>>>>,>,1,slash,slash,1,350.41,0.2,1.328
2025-10-03T07:32:07.564,227,5,27,<<><<,>,0,slash,slash,1,484.51,0.2,1.231
2025-10-03T07:32:09.296,228,5,28,>>>>>,>,1,slash,slash,1,367.82,0.2,1.253
2025-10-03T07:32:11.011,229,5,29,>><>>,<,0,lshift,slash,0,301.21,0.2,1.352
2025-10-03T07:32:12.727,230,5,30,>><>>,<,0,lshift,lshift,1,368.75,0.2,1.382
2025-10-03T07:32:14.459,231,5,31,<<<<<,<,1,lshift,lshift,1,400.87,0.2,1.262
2025-10-03T07:32:16.256,232,5,32,<<><<,>,0,slash,slash,1,467.92,0.2,1.271
2025-10-03T07:32:18.137,233,5,33,>><>>,<,0,lshift,lshift,1,465.74,0.2,1.282
2025-10-03T07:32:19.869,234,5,34,<<><<,>,0,slash,slash,1,450.24,0.2,1.348
2025-10-03T07:32:21.584,235,5,35,>><>>,<,0,lshift,slash,0,364.86,0.2,1.239
2025-10-03T07:32:23.416,236,5,36,>><>>,<,0,lshift,lshift,1,500.65,0.2,1.201
